Genre,Id,Artist,ArtistId,Danceability,Energy,Tempo,Speechiness,Instrumentalness,Liveness,Loudness,Key,Mode,TimeSignature
0,6NaQDBNUP6LcsZklHizAki,Dan Seals,55yEsJBqyn27JPsw5hHzqi,0.654,0.259,112.1,0.0304,0.0,0.0541,-16.728,4,1,4
0,6DTNRnYEp9W0TQ1v9JcImF,Dan Seals,55yEsJBqyn27JPsw5hHzqi,0.65,0.345,114.68,0.0272,0.0,0.109,-11.297,8,1,4
0,6kz4Iukt6Zyxre5x7Ja8Ac,Dan Seals,55yEsJBqyn27JPsw5hHzqi,0.723,0.215,104.994,0.0285,0.0,0.133,-13.943,3,1,4
0,46XbQrakS163FgM9l47rcG,Dan Seals,55yEsJBqyn27JPsw5hHzqi,0.782,0.417,114.166,0.0304,0.0,0.0549,-14.673,8,1,4
0,2hheMsRIeIg9BvS3ou3O2F,Dan Seals,55yEsJBqyn27JPsw5hHzqi,0.692,0.544,134.032,0.028,0.0,0.0822,-12.525,7,1,4
0,3of9rWau7Ey5We1F2WXtpn,Dan Seals,55yEsJBqyn27JPsw5hHzqi,0.657,0.226,112.259,0.029,0.0,0.0789,-12.147,7,1,4
0,1B0YEO5Pq5gAOHokrn3Rfc,Dan Seals,55yEsJBqyn27JPsw5hHzqi,0.66,0.281,100.447,0.0271,0.0,0.103,-12.84,8,1,4
1,1DapqOfkDAQCiKnvfwKo0g,Lisa Stansfield,2jS7I1u7BpgWT9ssG62Zr1,0.671,0.914,101.201,0.107,2.77e-06,0.0856,-4.598,1,1,4
1,1rYcIDgY5K5qO1gTdEwSYK,Lisa Stansfield,2jS7I1u7BpgWT9ssG62Zr1,0.702,0.752,98.824,0.105,0.0,0.146,-5.932,11,0,4
1,1YwM86VfyDhJv5obDMMjp5,Lisa Stansfield,2jS7I1u7BpgWT9ssG62Zr1,0.54,0.82,84.716,0.0725,4.67e-06,0.558,-6.215,11,0,4
1,7i6h8cg9E1Z7Dyy48gj2kw,Lisa Stansfield,2jS7I1u7BpgWT9ssG62Zr1,0.62,0.699,169.483,0.0973,3.84e-06,0.0502,-5.537,2,0,4
1,1GrCYvkH2DeuXTptRKUFw6,Lisa Stansfield,2jS7I1u7BpgWT9ssG62Zr1,0.677,0.845,105.893,0.0379,0.00102,0.325,-8.27,2,0,4
1,4ySKy336eck2JSTo52ssnj,Lisa Stansfield,2jS7I1u7BpgWT9ssG62Zr1,0.583,0.338,141.889,0.064,9.86e-06,0.0708,-13.63,7,0,4
1,2KiKOu7DDtGVnYhYFEuySQ,Lisa Stansfield,2jS7I1u7BpgWT9ssG62Zr1,0.659,0.768,123.297,0.0728,0.0,0.288,-6.26,6,1,4
1,6zTP3Y7DQBYiFMcOnGXbfY,Lisa Stansfield,2jS7I1u7BpgWT9ssG62Zr1,0.756,0.738,128.961,0.0478,0.000284,0.143,-8.629,4,0,4
1,2RdN2mRbC7jvokpthMMfRC,Lisa Stansfield,2jS7I1u7BpgWT9ssG62Zr1,0.716,0.726,115.999,0.0352,0.0,0.0672,-5.384,11,0,4
1,6x6ML4fSIYLAnNv54d1gE4,Lisa Stansfield,2jS7I1u7BpgWT9ssG62Zr1,0.776,0.485,109.005,0.0638,0.00502,0.103,-7.498,10,0,4
0,5s7m2xNZWgz5FqVSIvJcGA,big and rich,0oBEeN6BCxEgMogzThqrPf,0.7,0.896,102.065,0.191,0.0,0.453,-2.276,2,1,4
0,6dFcL5hsy8dy0RCFx7f5FD,big and rich,0oBEeN6BCxEgMogzThqrPf,0.663,0.956,129.983,0.0395,0.0,0.233,-2.322,0,1,4
0,6WacAQkSA7QkEPnxse7WWw,big and rich,0oBEeN6BCxEgMogzThqrPf,0.599,0.574,147.751,0.0434,0.0,0.226,-7.363,11,1,4
0,56EYmR9IrFKKYdygcKXrvH,big and rich,0oBEeN6BCxEgMogzThqrPf,0.559,0.944,99.027,0.085,0.0,0.165,-1.422,9,0,4
0,0WgQTMtmw8qJievyeqfnnS,big and rich,0oBEeN6BCxEgMogzThqrPf,0.535,0.803,147.902,0.0465,0.0,0.297,-4.116,6,0,4
0,4bZRYFisUYwyOLJDPYnj6u,big and rich,0oBEeN6BCxEgMogzThqrPf,0.492,0.947,188.008,0.149,0.0,0.111,-2.321,0,1,4
0,4vACcnMMyDhdGIardAf4XW,big and rich,0oBEeN6BCxEgMogzThqrPf,0.628,0.845,115.999,0.0398,0.0,0.378,-4.837,9,1,4
0,2X0aeFJXJZpeK2nSWvypiI,big and rich,0oBEeN6BCxEgMogzThqrPf,0.259,0.729,169.11,0.0418,0.0,0.438,-2.665,2,1,3
0,28Ity8iD8yajjIi58syN83,big and rich,0oBEeN6BCxEgMogzThqrPf,0.598,0.722,153.924,0.0367,0.0,0.127,-5.544,4,1,4
0,6hQNZOmjGuiJuArVQLSKro,big and rich,0oBEeN6BCxEgMogzThqrPf,0.503,0.822,164.013,0.0506,0.0,0.145,-4.941,11,1,4
0,6JbUX9KIdTPjjV97DmiumD,Will Hoge,6a8DSomMqspxk3s3WlBjNT,0.609,0.396,73.986,0.0338,0.0,0.123,-10.461,5,1,4
0,2brdShnOTNp7J0NbWHJuad,Will Hoge,6a8DSomMqspxk3s3WlBjNT,0.615,0.861,119.028,0.0344,0.0,0.132,-4.083,11,1,4
0,4wvO7xhi8b8LeIjuo6ZL13,Will Hoge,6a8DSomMqspxk3s3WlBjNT,0.638,0.495,103.035,0.0282,2.35e-06,0.158,-6.245,0,1,4
0,3ApfR9Sz7PoGrPMk5Rgqh1,Will Hoge,6a8DSomMqspxk3s3WlBjNT,0.507,0.372,140.975,0.0582,2.44e-05,0.303,-10.042,11,1,4
0,5SwrQRYsIUwD7o2wDBmmre,Will Hoge,6a8DSomMqspxk3s3WlBjNT,0.492,0.792,149.94,0.0553,1.03e-06,0.104,-4.818,7,1,4
0,2n5glWpo7YtVqEWuAk81zK,Will Hoge,6a8DSomMqspxk3s3WlBjNT,0.664,0.365,113.353,0.0464,0.0,0.111,-8.906,0,1,4
0,3alEywuuM3rIDxLKC7y1Ys,Will Hoge,6a8DSomMqspxk3s3WlBjNT,0.618,0.494,83.033,0.0384,0.00657,0.109,-6.437,7,1,4
0,0GWuDM5Joio1IZGTEdldb6,Will Hoge,6a8DSomMqspxk3s3WlBjNT,0.474,0.64,79.036,0.0386,0.0,0.948,-6.895,7,1,1
0,21XN3NokxoG5u0JJiZ8bP3,Will Hoge,6a8DSomMqspxk3s3WlBjNT,0.508,0.702,117.844,0.0326,4.22e-05,0.332,-4.6,9,1,4
0,46liKdhrYkuZdzoBdYHIzw,Will Hoge,6a8DSomMqspxk3s3WlBjNT,0.505,0.392,155.906,0.0274,0.000296,0.104,-9.201,7,1,4
0,2jQw7zMJO4fekTbP7iVA4v,Barbara Mandrell,67BqBdApdbZ0onglFqRoTg,0.607,0.389,105.01,0.0405,0.000193,0.953,-17.901,0,1,4
0,2bazs0jc6oxEEeFYQXXJxv,Barbara Mandrell,67BqBdApdbZ0onglFqRoTg,0.706,0.661,139.453,0.0297,0.0,0.0937,-9.2,0,1,4
0,4xjApOMDk6hy4iQph5q9vC,Barbara Mandrell,67BqBdApdbZ0onglFqRoTg,0.639,0.56,74.295,0.0375,0.0,0.179,-8.501,4,0,4
0,50pAZTEtKGt2oAguhBrnF7,Barbara Mandrell,67BqBdApdbZ0onglFqRoTg,0.568,0.472,135.343,0.0357,1.27e-05,0.322,-11.23,9,1,4
0,0Cm06HymdxqBQ9EHnHmxQB,Barbara Mandrell,67BqBdApdbZ0onglFqRoTg,0.692,0.396,116.894,0.0307,0.0,0.653,-12.868,11,1,4
0,0NmCGVEXhfAu7XMI4JMyff,Barbara Mandrell,67BqBdApdbZ0onglFqRoTg,0.507,0.118,82.412,0.0268,1e-05,0.134,-21.345,3,1,4
0,3VSkgyqT0jkV68t5QCX8iQ,Barbara Mandrell,67BqBdApdbZ0onglFqRoTg,0.637,0.859,153.178,0.225,0.0,0.104,-7.098,11,1,4
0,2DjWwfXYH5CnuXPUU0qU30,Barbara Mandrell,67BqBdApdbZ0onglFqRoTg,0.545,0.41,82.441,0.0241,4.29e-06,0.103,-10.954,6,1,4
0,2cPSVURedYKPcWmL03FAW8,Barbara Mandrell,67BqBdApdbZ0onglFqRoTg,0.545,0.335,135.975,0.0283,8.03e-05,0.103,-11.394,0,1,3
0,1YJ232exRhIGe514toSLe1,Barbara Mandrell,67BqBdApdbZ0onglFqRoTg,0.548,0.757,109.273,0.0374,0.0,0.228,-7.702,11,1,4
0,4JrFpptPD0CWLtMODygqDy,Bobby Barnett,6XEDlT0e3CNraclqyF4raJ,0.61,0.3,73.024,0.0336,0.0,0.11,-10.871,3,1,1
0,3pERFguZkHy9nvNaqzFLpZ,Bobby Barnett,6XEDlT0e3CNraclqyF4raJ,0.583,0.342,108.682,0.0321,0.000178,0.164,-12.504,4,1,4
0,3ZkbPqweile0oaRBL5xN10,Bobby Barnett,6XEDlT0e3CNraclqyF4raJ,0.445,0.534,192.061,0.0572,0.0,0.137,-10.353,10,1,4
0,1Lbx9KD1RWmgIaQghGZNBt,Bobby Barnett,6XEDlT0e3CNraclqyF4raJ,0.337,0.444,186.34,0.0396,7.31e-05,0.113,-7.767,2,1,4
0,4HcJxDmVoZP5cwJVL78ywA,Bobby Barnett,6XEDlT0e3CNraclqyF4raJ,0.702,0.554,156.273,0.0404,0.0,0.498,-12.176,4,1,4
0,1fVBmcKvyEysQ0y4kkxMe1,Bobby Barnett,6XEDlT0e3CNraclqyF4raJ,0.633,0.267,102.997,0.0281,0.0,0.0817,-12.398,7,1,4
0,7gaE1Olvu1utDVMMHocDLp,Bobby Barnett,6XEDlT0e3CNraclqyF4raJ,0.631,0.0649,86.031,0.0363,0.00931,0.115,-25.388,6,1,4
0,73k3WmeLPbGlb0yqMsiBeD,Bobby Barnett,6XEDlT0e3CNraclqyF4raJ,0.52,0.367,110.87,0.0278,0.0,0.0724,-11.332,8,1,4
0,20FMakoooPMQefj6Ocwp1z,Bobby Barnett,6XEDlT0e3CNraclqyF4raJ,0.63,0.174,74.97,0.035,0.00228,0.121,-14.142,8,1,5
0,1lchgQR6Dlx0njLVKRsYTX,Bobby Barnett,6XEDlT0e3CNraclqyF4raJ,0.558,0.685,145.919,0.032,0.000635,0.0995,-8.922,2,1,4
1,0HKLzcztfHW7o9b2i0PwtV,Gemma Hayes,1blgL26JbtaUUKUEMR6Hs2,0.63,0.191,110.068,0.0296,0.00974,0.118,-16.063,0,1,4
1,1ODVS1kcbM6NOv2QokOWEW,Gemma Hayes,1blgL26JbtaUUKUEMR6Hs2,0.717,0.357,117.224,0.0367,7.92e-06,0.118,-10.156,11,0,4
1,21vR6ME6fngSvEN8oW2uEg,Gemma Hayes,1blgL26JbtaUUKUEMR6Hs2,0.453,0.196,98.565,0.0333,2.37e-05,0.113,-13.652,5,1,4
1,2ENq5s7x1QuGcuuHHy8eSx,Gemma Hayes,1blgL26JbtaUUKUEMR6Hs2,0.74,0.615,124.071,0.0478,0.55,0.122,-9.425,1,1,4
1,5SrIIAedcgCx8io4GfRh2V,Gemma Hayes,1blgL26JbtaUUKUEMR6Hs2,0.516,0.192,159.517,0.0313,0.423,0.121,-18.168,11,0,4
1,6gdOhYBaLQw8482kcpgx6e,Gemma Hayes,1blgL26JbtaUUKUEMR6Hs2,0.543,0.828,128.058,0.0303,0.707,0.443,-7.663,1,1,4
1,4bJ7wLz7njthJYVpA5dGx5,Gemma Hayes,1blgL26JbtaUUKUEMR6Hs2,0.365,0.15,73.789,0.0339,0.0557,0.0977,-18.205,9,1,3
1,2PedGWus3MJOEtuvwZ1WEW,Gemma Hayes,1blgL26JbtaUUKUEMR6Hs2,0.616,0.31,110.019,0.0279,0.00531,0.118,-11.678,0,1,4
1,2KdebcS5mO8vPbpVrimvY7,Gemma Hayes,1blgL26JbtaUUKUEMR6Hs2,0.62,0.411,131.993,0.0275,3.07e-06,0.0966,-9.671,10,0,4
1,6vK7V2OCnHP2C3OllmI6IE,Gemma Hayes,1blgL26JbtaUUKUEMR6Hs2,0.626,0.774,120.262,0.0288,7.49e-05,0.169,-7.868,6,0,4
0,7DXNTiUCWJvomSGEGMr3H8,Charlie Robison,1VGRi6hlsYcOhKut02Tqkt,0.607,0.614,130.092,0.0264,0.0,0.359,-7.326,7,1,4
0,13WxL3gtXqI3CI7TlYDLqP,Charlie Robison,1VGRi6hlsYcOhKut02Tqkt,0.565,0.503,141.042,0.0283,0.0,0.0945,-8.638,7,1,4
0,4P5RL9KIqfA1q8xT0oLzHN,Charlie Robison,1VGRi6hlsYcOhKut02Tqkt,0.603,0.34,129.995,0.0276,0.0,0.087,-7.742,2,1,4
0,61oeMgPmaEEXYugo6p8SsX,Charlie Robison,1VGRi6hlsYcOhKut02Tqkt,0.533,0.306,104.708,0.0276,0.0,0.132,-11.708,1,1,3
0,6KIRp3yLlBfa0kmH7BG3Da,Charlie Robison,1VGRi6hlsYcOhKut02Tqkt,0.66,0.427,143.922,0.025,0.000244,0.156,-9.418,2,1,4
0,6homYLJ2nbF5izfEbRrfVC,Charlie Robison,1VGRi6hlsYcOhKut02Tqkt,0.657,0.896,149.205,0.0638,0.0,0.0987,-6.602,9,1,4
0,5nnWNHuNfxbVlSCIQ6whOv,Charlie Robison,1VGRi6hlsYcOhKut02Tqkt,0.509,0.458,157.512,0.0269,0.00373,0.106,-8.843,11,1,4
0,0ewmYPbsRMQiHAjUPjmuf2,Charlie Robison,1VGRi6hlsYcOhKut02Tqkt,0.626,0.634,84.005,0.0289,0.0,0.378,-7.424,4,1,4
0,4hWl96lv13MPIOrh89bJm6,Charlie Robison,1VGRi6hlsYcOhKut02Tqkt,0.502,0.933,117.945,0.0468,0.0,0.226,-6.146,2,1,4
0,38dPLjUSNPXEvI6PbmW9ha,Charlie Robison,1VGRi6hlsYcOhKut02Tqkt,0.574,0.847,134.101,0.0304,0.000603,0.101,-3.995,7,1,4
1,3inSAmtjMjAePyBUqh5Z3r,Kelly Osbourne,1hckaudcoOzWyeRIlrOksc,0.214,0.147,81.844,0.0291,2.28e-05,0.13,-13.876,0,1,3
1,1MN7hgBh2ys8ZcAbbSFvPI,Kelly Osbourne,1hckaudcoOzWyeRIlrOksc,0.59,0.87,115.017,0.0283,0.0903,0.232,-5.108,7,0,4
1,0Q0oeUZbccTCGs0y9CTY9w,Kelly Osbourne,1hckaudcoOzWyeRIlrOksc,0.451,0.898,143.744,0.0346,0.0375,0.112,-2.801,5,0,4
1,7DUljLO2sgOsQ6WH3ENKui,Kelly Osbourne,1hckaudcoOzWyeRIlrOksc,0.691,0.663,128.017,0.0471,0.821,0.0617,-8.877,7,0,4
1,6l2JdUq3mM5F1pwXQ6uZaT,Kelly Osbourne,1hckaudcoOzWyeRIlrOksc,0.415,0.931,164.044,0.0621,0.0223,0.0812,-1.668,9,1,4
1,589eZ20lYLMOlnBwPIHZAW,Kelly Osbourne,1hckaudcoOzWyeRIlrOksc,0.41,0.976,153.93,0.0557,0.00487,0.374,-1.513,0,1,4
1,4PSN10IJTFLzE0gHF6gQXu,Kelly Osbourne,1hckaudcoOzWyeRIlrOksc,0.559,0.848,126.971,0.0315,0.0,0.171,-2.67,7,1,4
1,2VHrpedBXFA9mOQW9Lb17s,Kelly Osbourne,1hckaudcoOzWyeRIlrOksc,0.379,0.986,156.055,0.0901,0.922,0.357,-3.256,7,1,4
1,2qqLPrW9NyxwGt9pLwj22d,Kelly Osbourne,1hckaudcoOzWyeRIlrOksc,0.609,0.916,132.991,0.0389,0.0,0.042,-4.993,10,1,4
1,7AQ7rZz3kRWLct1NpIxEnc,Kelly Osbourne,1hckaudcoOzWyeRIlrOksc,0.552,0.86,144.001,0.0339,0.00149,0.565,-2.766,0,0,4
0,2cUR2tZlH6fAlNpIjZ9RlQ,Wade Bowen,3OftZbLfcqulxWNZMX8zLI,0.314,0.704,185.665,0.0399,0.0,0.0842,-4.521,9,1,4
0,5XlN58Ay3R3cE7P7c9XjaC,Wade Bowen,3OftZbLfcqulxWNZMX8zLI,0.573,0.681,122.45,0.0277,0.0,0.941,-4.2,9,1,4
0,59f6vYBbGPwDat9guRxOJs,Wade Bowen,3OftZbLfcqulxWNZMX8zLI,0.397,0.642,147.297,0.0329,4.75e-05,0.086,-7.334,0,1,3
0,0rbXbCiZAocA7bYP8JbQx2,Wade Bowen,3OftZbLfcqulxWNZMX8zLI,0.308,0.675,207.727,0.0311,1.86e-05,0.391,-5.28,2,1,4
0,05SDtyhH50Bo5Fgjh3nxkq,Wade Bowen,3OftZbLfcqulxWNZMX8zLI,0.582,0.599,105.991,0.0238,2.51e-06,0.142,-6.127,4,1,4
0,3dlM0Jy0cLRzAOeBxMt7Mw,Wade Bowen,3OftZbLfcqulxWNZMX8zLI,0.552,0.434,113.864,0.0277,1.44e-06,0.097,-7.182,9,1,4
0,35x7ENIolUICyYQEAysACt,Wade Bowen,3OftZbLfcqulxWNZMX8zLI,0.48,0.725,94.743,0.0296,3.4e-06,0.148,-5.157,0,1,4
0,7ICHFBKLw9g6z7mvfmqIFs,Wade Bowen,3OftZbLfcqulxWNZMX8zLI,0.601,0.926,128.054,0.0358,0.0,0.038,-5.204,9,1,4
0,5Yhr9lHjyM5SXBPU3Ynthu,Wade Bowen,3OftZbLfcqulxWNZMX8zLI,0.624,0.86,114.049,0.032,0.0,0.223,-6.101,4,1,4
0,5rdW1DHY49AjT38jP4NZhf,Wade Bowen,3OftZbLfcqulxWNZMX8zLI,0.602,0.496,124.026,0.0277,0.0111,0.112,-7.651,2,1,4
0,2YoOaGlM2zGpYBanN3AxrV,Caitlyn Smith,3uikSah4dwqwuk0EidFI4R,0.499,0.667,137.905,0.0325,0.0,0.0894,-4.336,0,1,4
0,3BCYNgOTVoUy5A7TFhzBxO,Caitlyn Smith,3uikSah4dwqwuk0EidFI4R,0.5,0.694,170.144,0.031,0.0,0.126,-5.002,5,1,4
0,252Js3mNvVOHzeiStTUTNM,Caitlyn Smith,3uikSah4dwqwuk0EidFI4R,0.668,0.174,115.143,0.0399,0.0,0.111,-8.519,10,1,3
0,4HLNo8wZoxWejkPY9W59J4,Caitlyn Smith,3uikSah4dwqwuk0EidFI4R,0.587,0.299,96.657,0.0327,2.11e-06,0.149,-6.649,2,1,3
0,66xwYKVQrraFqAwHyCDGao,Caitlyn Smith,3uikSah4dwqwuk0EidFI4R,0.43,0.182,116.398,0.0368,7.98e-06,0.122,-10.36,7,1,4
0,2WU7MsBLOnH5hvufxMLNoI,Caitlyn Smith,3uikSah4dwqwuk0EidFI4R,0.481,0.62,148.231,0.0342,0.0,0.166,-5.314,7,1,4
0,687ZRoNy66CbUpSrcrB2gN,Caitlyn Smith,3uikSah4dwqwuk0EidFI4R,0.497,0.527,137.057,0.0275,2.53e-05,0.0629,-5.194,0,1,4
0,2TmhGoQFEc0Pr43v9Ub9Rd,Caitlyn Smith,3uikSah4dwqwuk0EidFI4R,0.537,0.581,90.967,0.0248,0.00215,0.101,-4.49,2,1,4
0,6Asx1JqGcQGEjbmJuhEDdY,Caitlyn Smith,3uikSah4dwqwuk0EidFI4R,0.241,0.592,198.814,0.0508,1.65e-05,0.122,-3.475,7,0,3
0,3apMZR8xEsLHEA2KvIefC7,Caitlyn Smith,3uikSah4dwqwuk0EidFI4R,0.629,0.774,118.03,0.0375,0.00963,0.0656,-3.723,11,1,4
1,6JNJERZGJwDVgkmbohBw7u,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,0.814,0.686,106.679,0.0342,0.00382,0.155,-12.172,6,0,4
1,1mskmld5ZKEhRaNvYVPoqZ,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,0.776,0.743,131.343,0.0289,0.293,0.149,-6.807,9,1,4
1,431HgPSwQBZOtcEnAFMDyM,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,0.408,0.581,137.028,0.0365,0.000239,0.145,-7.926,7,1,4
1,7skyR8nK3vnDikYFBoUVw6,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,0.772,0.706,106.378,0.0331,0.00997,0.188,-12.31,6,0,4
1,6B4bbxgcToDVMkw92Oj356,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,0.578,0.519,184.358,0.0297,0.0,0.141,-11.897,5,1,3
1,5GzyRXMbtyoN8A4lgYicTP,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,0.559,0.469,139.079,0.0355,8.33e-05,0.134,-8.26,10,1,4
1,2ZupVeLwN3sBNxxNcZUJgi,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,0.702,0.956,130.041,0.033,0.00927,0.203,-5.35,3,1,4
1,5GRCzTW8NmhzPqDM5H9aKz,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,0.732,0.768,155.146,0.0974,0.000108,0.0606,-10.799,2,1,4
1,7pINzAxkKRg2RZlLxpx0GS,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,0.623,0.746,94.585,0.0454,0.00226,0.4,-10.73,10,0,4
1,5WEqLAkxFbCF5pKWME9sQ9,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,0.873,0.628,122.016,0.0413,0.146,0.0309,-12.934,0,0,4
0,7KgBgVGO5Ey46Z8r78eKAG,Perfect Stranger,5u9Gwvcam6HULB4DuEGLnf,0.577,0.436,163.928,0.0275,0.0,0.107,-10.988,2,1,4
0,1GwgqnYx9FXa2fzHWrXl6H,Perfect Stranger,5u9Gwvcam6HULB4DuEGLnf,0.454,0.772,185.051,0.0333,3.35e-05,0.194,-7.886,2,1,4
0,36ika6uZxtFr9omzE87AnB,Perfect Stranger,5u9Gwvcam6HULB4DuEGLnf,0.755,0.703,130.029,0.0422,0.901,0.114,-7.814,2,1,4
0,7JCJvjkSGPwHJWzpFIaZMQ,Perfect Stranger,5u9Gwvcam6HULB4DuEGLnf,0.441,0.526,159.942,0.0263,9.34e-05,0.12,-5.73,7,1,4
0,6bdVAMGTTzXMuwRSUpgGMC,Perfect Stranger,5u9Gwvcam6HULB4DuEGLnf,0.51,0.472,79.074,0.0264,0.0,0.125,-9.902,7,1,4
0,59L1K07YSbti7giyJISsmO,Perfect Stranger,5u9Gwvcam6HULB4DuEGLnf,0.78,0.715,137.745,0.105,0.763,0.0865,-9.108,1,1,4
0,4JqoK4D8MShJDBTchcglG4,Perfect Stranger,5u9Gwvcam6HULB4DuEGLnf,0.559,0.741,166.937,0.0344,0.0,0.0872,-9.514,2,1,4
0,5SZHEmDZeQ1cAwNgozyf1G,Perfect Stranger,5u9Gwvcam6HULB4DuEGLnf,0.763,0.882,109.998,0.0405,0.869,0.0956,-7.235,9,1,4
0,11odUUT7eiHDhelxDwwAWL,Perfect Stranger,5u9Gwvcam6HULB4DuEGLnf,0.638,0.91,131.992,0.0835,0.904,0.0759,-8.25,0,1,4
0,26aDFkbUJ97lWmjdN3Anx1,Perfect Stranger,5u9Gwvcam6HULB4DuEGLnf,0.647,0.639,138.163,0.0287,0.0,0.0886,-8.021,11,1,4
0,51i6BXk6Xa5cVXGeQp6c3o,David Kersh,5UgYIWTgZ9x2aPUrWkaWop,0.544,0.873,140.898,0.0526,1.84e-05,0.0925,-7.425,9,1,4
0,7qnNnQTGxdzI2wZWpa0vDD,David Kersh,5UgYIWTgZ9x2aPUrWkaWop,0.491,0.458,141.724,0.027,0.0,0.164,-8.159,11,1,4
0,637v8bKje3d83CsDNmSFfA,David Kersh,5UgYIWTgZ9x2aPUrWkaWop,0.535,0.852,140.393,0.107,2.51e-06,0.105,-7.901,9,1,4
0,4BWAfHcuiNeOW2DrtP6RbD,David Kersh,5UgYIWTgZ9x2aPUrWkaWop,0.537,0.291,76.086,0.0266,0.0,0.11,-9.619,1,1,4
0,3VyDCubWlLU5AaCVClB0yP,David Kersh,5UgYIWTgZ9x2aPUrWkaWop,0.402,0.167,147.321,0.0314,0.0,0.2,-11.125,5,1,4
0,4D9am1uKyTxLnoJ2wVXqR4,David Kersh,5UgYIWTgZ9x2aPUrWkaWop,0.631,0.699,98.867,0.0312,1.25e-05,0.107,-7.701,2,1,4
0,4RIvoSp5yJ9rspH1cokAec,David Kersh,5UgYIWTgZ9x2aPUrWkaWop,0.323,0.653,153.926,0.0347,6.13e-05,0.157,-8.295,7,1,4
0,0sgnJ5LFjEy2IuQ99NEZ1C,Angaleena Presley,7hmwyQifkGl8GgOMVJZvW0,0.655,0.547,132.226,0.0406,3.78e-05,0.118,-5.829,6,1,4
0,2UJCeZzKOzrH6utaz7NoFr,Angaleena Presley,7hmwyQifkGl8GgOMVJZvW0,0.383,0.381,82.169,0.0545,3.28e-06,0.0728,-9.126,10,1,4
0,2I8sTYMwuTsTL3K5vR6MB5,Angaleena Presley,7hmwyQifkGl8GgOMVJZvW0,0.581,0.858,77.999,0.0435,2.49e-06,0.38,-3.824,0,1,1
0,2WPE0Z7u5PafvN2aWk5pFl,Angaleena Presley,7hmwyQifkGl8GgOMVJZvW0,0.639,0.871,99.075,0.044,0.00463,0.0439,-5.774,9,1,4
0,2zwN5UpzCDnxk4tqWDaJF4,Angaleena Presley,7hmwyQifkGl8GgOMVJZvW0,0.536,0.84,152.334,0.0341,5.85e-05,0.21,-5.729,11,1,4
0,7Bppatt7pAcCg5sr2A2BTx,Angaleena Presley,7hmwyQifkGl8GgOMVJZvW0,0.572,0.557,128.309,0.0267,0.0,0.119,-4.943,2,1,4
0,6mTSw3gE4k9U7CK8pzX9c0,Angaleena Presley,7hmwyQifkGl8GgOMVJZvW0,0.435,0.411,189.677,0.0383,1.15e-05,0.111,-8.483,7,1,4
0,0FEwzyfSLoAFncKPjfyHgz,Angaleena Presley,7hmwyQifkGl8GgOMVJZvW0,0.464,0.521,135.905,0.029,0.00104,0.112,-7.083,1,1,4
0,675Oxp969Xt3KYhHvO069r,Angaleena Presley,7hmwyQifkGl8GgOMVJZvW0,0.649,0.497,75.976,0.0377,0.0,0.106,-6.102,0,1,4
0,46xQg7YIaI67ehFRkPjV5g,Angaleena Presley,7hmwyQifkGl8GgOMVJZvW0,0.582,0.186,143.334,0.0336,2.89e-06,0.108,-8.873,0,1,3
0,0jKTbJXXD8TD6Ueu180u6A,Chet Atkins,4dZrt8Ong5t7YYpvbfp0RU,0.717,0.208,100.948,0.0446,0.887,0.108,-13.36,9,0,4
0,56siuz45z74nYEfPaT5hgq,Chet Atkins,4dZrt8Ong5t7YYpvbfp0RU,0.349,0.663,174.359,0.0768,0.909,0.971,-20.87,2,1,4
0,3tgrpjpTTbKZ8HwZjMncmY,Chet Atkins,4dZrt8Ong5t7YYpvbfp0RU,0.674,0.379,112.591,0.0584,0.782,0.1,-12.874,2,1,4
0,76IaERwxtdZOmifZEFwH7U,Chet Atkins,4dZrt8Ong5t7YYpvbfp0RU,0.685,0.552,104.194,0.0665,0.0,0.331,-12.479,5,1,4
0,5aoOOQTID971UWfPd6ZHQD,Chet Atkins,4dZrt8Ong5t7YYpvbfp0RU,0.622,0.649,119.192,0.0334,0.627,0.0613,-11.499,0,1,4
0,5SzsffG2AkYrjgcmUrVfxX,Chet Atkins,4dZrt8Ong5t7YYpvbfp0RU,0.269,0.152,69.244,0.0279,0.878,0.152,-14.648,2,1,3
0,1rdRWbGMTVVxXGGmIsdrGa,Chet Atkins,4dZrt8Ong5t7YYpvbfp0RU,0.567,0.566,77.622,0.0323,0.568,0.146,-9.548,2,0,4
0,7wVWGi19XHSDPfLQbyohFB,Chet Atkins,4dZrt8Ong5t7YYpvbfp0RU,0.622,0.824,92.989,0.0286,0.68,0.0908,-12.161,4,1,4
0,4mZkVzAbFnvmGgP4PPOyO9,Chet Atkins,4dZrt8Ong5t7YYpvbfp0RU,0.355,0.61,77.714,0.179,8.07e-05,0.12,-14.444,4,1,3
